Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
25.22434,37.41735,"Rheneia Ins.","Aegean Sea (Hellas)","Cyclades region (Aegean)",['nesos'],['4.36.6'],NULL,https://pleiades.stoa.org/places/599919,NULL,https://wikidata.org/wiki/Q1475379,NULL,NULL,https://imperium.ahlfeldt.se/places/41348,NULL
27.1383,38.41905,"Smyrna (Ionia)","Asia Minor (Asia)","Ionia (region)",['polis'],"['4.30.6','5.8.7','7.5.1','7.5.2','9.11.7']",NULL,https://pleiades.stoa.org/places/550893,NULL,https://wikidata.org/wiki/Q1379299,NULL,NULL,NULL,NULL
22.142494,36.964322,"Asclepieion in Abia","Messenia Bk4",Abia,['hieron'],['4.30.1'],Abia,NULL,NULL,https://wikidata.org/wiki/Q134037057,NULL,NULL,NULL,NULL
22.31275269,37.25289778,Peloponnesos,"Hellas (Europe)","Hellas (Europe)","['major region']","['1.13.4','1.13.7','1.25.4','1.27.10','1.27.5','1.3.4','1.41.2','10.1.2','10.18.2','10.38.10','2.1.1','2.1.2','2.1.5','2.12.3','2.13.1','2.13.7','2.18.7','2.20.1','2.21.5','2.24.5','2.26.1','2.26.3','2.26.4','2.34.4','2.34.8','2.37.3','2.5.3','2.5.6','2.5.7','2.7.6','2.8.6','2.9.2','3.1.6','3.13.2','3.2.6','3.21.6','3.22.6','3.3.4','3.7.6','3.9.1','4.14.6','4.15.6','4.24.7','4.26.1','4.26.3','4.26.5','4.27.11','4.27.8','4.27.9','4.28.1','4.29.13','4.29.2','4.29.4','4.31.11','4.34.10','4.34.5','4.34.9','4.35.1','5.1.1','5.1.2','5.1.7','5.1.8','5.3.5','5.3.6','5.6.3','5.8.2','6.2.10','6.2.11','6.7.6','7.13.5','7.15.6','7.3.9','7.7.6','8.1.1','8.1.2','8.27.5','8.30.5','8.38.7','8.45.3','8.5.1','8.5.6','8.51.3','8.54.7','9.14.4','9.15.4','9.32.1','9.9.2']",NULL,https://pleiades.stoa.org/places/570577,NULL,https://wikidata.org/wiki/Q78967,NULL,Peloponnese,NULL,NULL
21.8,37.2,Derai,"Messenia Bk4","Messenia Bk4",['battlefield'],"['4.15.4','4.15.7']","Messenia Bk4",https://pleiades.stoa.org/places/573180,NULL,https://wikidata.org/wiki/Q131835995,NULL,"Derae, Dera",NULL,NULL
22.466185,36.559084,"Sanctuary of Demeter at Aigila","Messenia Bk4",Aigila,['hieron'],['4.17.1'],Aigila,NULL,NULL,https://wikidata.org/wiki/Q134037259,NULL,NULL,NULL,NULL
34.75409,32.05543,"Spring near Joppa in the land of the Hebrews","Asia (continent)",Ioppe,['pege'],['4.35.9'],NULL,NULL,NULL,NULL,https://resource.manto.unh.edu/10152301,NULL,NULL,NULL
21.936,37.274,"Andania (Messenia)","Messenia Bk4","Messenia Bk4",['polis'],"['4.1.2','4.1.8','4.1.9','4.14.7','4.16.6','4.17.10','4.2.6','4.26.6','4.26.8','4.27.1','4.27.3','4.3.10','4.3.7','4.33.6']",NULL,https://pleiades.stoa.org/places/570079,https://topostext.org/place/373219UAnd,https://wikidata.org/wiki/Q2537068,NULL,NULL,NULL,NULL
22.466185,36.559084,Aigila,"Lakonia Bk3","Lakonia Bk3",['settlement'],['4.17.1'],NULL,https://pleiades.stoa.org/places/570045,NULL,https://wikidata.org/wiki/Q60790908,NULL,NULL,NULL,NULL
22.6222206,38.5348857,"Parnassus (mountain)","Phokis Bk10","Phokis Bk10",['oros'],"['1.4.4','10.14.7','10.23.4','10.23.5','10.24.7','10.29.5','10.32.2','10.32.7','10.33.3','10.33.5','10.36.3','10.4.3','10.5.1','10.5.6','10.6.1','10.6.2','10.6.7','10.8.9','2.29.2','2.29.3','4.33.3','4.34.10','4.34.11','4.34.9','5.1.2','7.3.10','8.4.6']",NULL,https://pleiades.stoa.org/places/541012,NULL,https://wikidata.org/wiki/Q105261,NULL,NULL,NULL,NULL
21.9496,37.2225,Amphitos,"Messenia Bk4","Messenia Bk4",['potamos'],['4.33.3'],NULL,https://pleiades.stoa.org/places/573085,NULL,https://wikidata.org/wiki/Q30025797,NULL,NULL,NULL,NULL
23.790499999999998,38.3982,"Skios, region of Eretria in Euboea","Euboea (island)","Eretria (Euboea)",['chora'],['4.2.3'],"Eretria (Euboea)",NULL,NULL,https://wikidata.org/wiki/Q131909477,NULL,NULL,NULL,NULL
0.5,41.5,"Erytheia, mythical western island",Europe,"Iberi (Spain)","['mythical place']",['4.36.4'],"Iberi (Spain)",NULL,NULL,https://wikidata.org/wiki/Q1363689,NULL,NULL,NULL,NULL
22.113,37.046,"Pherai (Messenia)","Messenia Bk4","Messenia Bk4",['polisma'],"['4.1.4','4.3.10','4.3.2','4.30.2','4.30.3','4.31.1']",NULL,https://pleiades.stoa.org/places/570596,https://topostext.org/place/370221UPhe,https://wikidata.org/wiki/Q1571214,NULL,"Pharai Pharae",NULL,NULL
21.9195,37.1779,"Temple of Eileithyia in Messene","Messenia Bk4","Messene (Messenia)",['naos'],['4.31.9'],"Messene (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.58366,40.46748,"Methone (Pieria)","Macedonia (Europe)",Pieria,['polis'],['4.35.1'],NULL,https://pleiades.stoa.org/places/491663,NULL,https://wikidata.org/wiki/Q48965819,NULL,NULL,NULL,NULL
27.887799999999995,40.3895,"Dascylos in Leukos Thermos plain, Caria","Asia Minor (Asia)","Caria region",['kome'],['4.35.11'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26.5,31.5,"Libya (Africa)",NULL,"Roman empire","['major region']","['1.44.3','1.6.5','10.13.5','2.13.8','2.21.6','2.28.1','4.23.10','4.26.2','5.15.11','5.25.5','8.11.11','9.16.1','9.21.5','9.33.7']",NULL,https://pleiades.stoa.org/places/716588,NULL,https://wikidata.org/wiki/Q2370577,NULL,NULL,NULL,NULL
4.080556,51.98166700000001,"Rhenus/Rhine (river)",Europe,Europe,['potamos'],"['4.34.1','4.34.2','8.28.2']",NULL,https://pleiades.stoa.org/places/109277,NULL,https://wikidata.org/wiki/Q584,NULL,NULL,NULL,NULL
23.8068,38.0263,"Hut of the Lykomidae, probably at Phlyus, Attica","Attica Bk1","Athenai Bk1",['oikema'],['4.1.7'],Phlya,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26.906741999999998,39.163484,"Springs at Astyra","Asia Minor (Asia)",Astyra,['pege'],['4.35.10'],Astyra,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25.0775,35.0033,"Bene of Crete",Crete,Crete,['polis'],['4.6.1'],NULL,https://pleiades.stoa.org/places/589727,NULL,https://wikidata.org/wiki/Q65121666,NULL,NULL,NULL,NULL
22.6222206,38.5348857,"former city of the Asinaeans in Parnassos","Phokis Bk10","Parnassus (mountain)",['polis'],['4.34.10'],"Parnassus (mountain)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
28.040278,38.488333,Sardis/Hyde?,"Asia Minor (Asia)","Lydia (province)",['settlement'],"['3.9.5','3.9.8','4.24.2','5.6.5']",NULL,https://pleiades.stoa.org/places/550867,NULL,https://wikidata.org/wiki/Q232615,NULL,NULL,NULL,NULL
22.4237,37.0821,Sparta,"Lakonia Bk3","Lakonia Bk3",['polis'],"['1.13.6','1.29.8','10.12.2','2.18.2','2.18.5','2.21.8','2.9.1','3.1.2','3.10.1','3.11.1','3.11.2','3.13.3','3.13.4','3.13.7','3.14.2','3.14.7','3.15.3','3.15.4','3.15.5','3.15.8','3.18.6','3.19.6','3.2.2','3.2.3','3.2.7','3.20.10','3.20.8','3.21.2','3.21.6','3.21.7','3.26.5','3.26.7','3.3.2','3.3.3','3.5.1','3.6.3','3.6.4','3.6.7','3.7.1','3.7.2','3.7.5','3.7.8','3.8.3','3.8.9','3.9.11','4.1.2','4.12.4','4.12.5','4.12.8','4.12.9','4.14.3','4.14.4','4.15.2','4.15.3','4.15.5','4.15.6','4.16.1','4.16.9','4.17.6','4.18.3','4.19.5','4.20.5','4.21.6','4.22.1','4.22.4','4.22.5','4.22.6','4.23.2','4.24.6','4.26.4','4.27.4','4.29.6','4.29.9','4.31.1','4.31.3','4.4.4','4.4.8','4.5.4','4.5.6','4.5.7','4.7.7','4.8.3','4.9.5','6.16.8','6.2.1','6.4.9','6.7.6','7.1.8','7.12.2','7.12.6','7.12.7','7.12.8','7.13.1','7.13.2','7.13.4','7.13.6','7.14.5','7.20.8','7.24.1','7.7.3','7.8.4','7.8.5','7.9.2','7.9.5','8.11.6','8.12.6','8.27.11','8.51.1','8.51.3','8.51.4','8.52.3','8.52.6','8.8.11','9.13.2','9.13.9','9.14.1','9.14.5','9.32.10','9.32.7']",NULL,https://pleiades.stoa.org/places/570685,https://topostext.org/place/371224PSpa,https://wikidata.org/wiki/Q5690,NULL,"Lacedaemon Lakedaimon",NULL,NULL
21.66,36.9517,"Pylos/Koryphasion cape (Messenia)","Messenia Bk4","Messenia Bk4",['chora'],"['4.2.5','4.3.7','4.31.11','4.36.1','4.36.2','4.36.5','4.36.7','7.2.3','8.1.1']",NULL,https://pleiades.stoa.org/places/570640,https://topostext.org/place/370217UPyl,https://wikidata.org/wiki/Q7263152,NULL,NULL,NULL,NULL
26.934551,39.504028,Adramyttium/Adramyttion,"Asia Minor (Asia)",Aeolis,['settlement'],['4.27.9'],NULL,https://pleiades.stoa.org/places/550403,NULL,https://wikidata.org/wiki/Q3605584,NULL,NULL,NULL,NULL
23.3178,38.3191,"Sanctuary of Ismenian Apollo (Boeotia)","Boiotia Bk9","Thebes (Boeotia)","['hieron','manteion','naos']","['4.32.5','9.10.2','9.10.3','9.10.4','9.10.5','9.9.2']","Thebes (Boeotia)",NULL,https://topostext.org/place/383233SIsm,https://wikidata.org/wiki/Q106526588,https://resource.manto.unh.edu/10771991,NULL,NULL,NULL
23.602,38.464,Chalkis,"Euboea (island)","Euboea (island)","['chora','polis']","['1.23.3','1.34.2','2.22.7','4.23.7','9.18.1','9.19.3','9.31.3']",NULL,https://pleiades.stoa.org/places/540703,NULL,https://wikidata.org/wiki/Q21235810,NULL,Chalcis,NULL,NULL
22.1714,37.1109,"Sanctuary of Artemis Limnatis beween Lakonia and Messenia","Lakonia Bk3","Limnai (Messenia)",['hieron'],"['3.2.6','3.7.4','4.31.3','4.4.2']",NULL,NULL,https://topostext.org/place/371222SLim,https://wikidata.org/wiki/Q107161014,NULL,NULL,NULL,NULL
22.8416,38.4944,"Chaironea (Boeotia)","Boiotia Bk9","Boiotia Bk9",['battlefield'],"['1.18.8','1.20.6','1.25.3','1.27.5','1.29.13','1.41.8','10.3.3','10.3.4','10.35.8','10.4.1','4.28.2','5.20.10','5.4.9','6.4.7','7.15.6','7.15.9','7.6.5','8.27.10','8.6.2','9.1.8','9.29.8','9.40.5','9.40.6','9.41.7','9.6.5']",NULL,https://pleiades.stoa.org/places/540701,https://topostext.org/place/385228PCha,https://wikidata.org/wiki/Q13574678,NULL,NULL,NULL,NULL
21.89418,37.26486,"Elektra (river)","Messenia Bk4","Messenia Bk4",['potamos'],"['4.33.6','4.33.7']",NULL,https://pleiades.stoa.org/places/570215,NULL,NULL,NULL,NULL,NULL,NULL
21.8,37.2,"Trikka, Messenia","Messenia Bk4","Messenia Bk4",['chorion'],['4.3.2'],"Messenia Bk4",https://pleiades.stoa.org/places/573568,NULL,NULL,NULL,NULL,NULL,NULL
35.238333,31.928332999999995,Iudaea,"Asia (continent)",Palaestina,['chora'],"['4.35.9','5.7.4']",NULL,https://pleiades.stoa.org/places/981527,https://topostext.org/place/316353UIud,https://wikidata.org/wiki/Q104028,NULL,Judaea,NULL,NULL
22.3503405,36.9528148,"Taygetos (mountain)","Lakonia Bk3","Lakonia Bk3",['oros'],"['3.1.2','3.20.2','3.20.3','3.20.4','3.20.5','3.20.7','3.24.9','4.7.2','8.24.4']",NULL,https://pleiades.stoa.org/places/570706,NULL,https://wikidata.org/wiki/Q515809,NULL,NULL,NULL,NULL
22.09,36.83,"Messenian gulf","Messenia Bk4","Messenia Bk4",['kolpos'],"['3.26.2','4.34.4']",NULL,https://pleiades.stoa.org/places/570123,https://topostext.org/place/368221WMes,https://wikidata.org/wiki/Q1474634,NULL,"Asinaean gulf Coronaeus sinus",NULL,NULL
20.091198,32.109789,Euesperides,"Libya (Africa)","Libya (Africa)",['settlement'],"['4.26.2','4.26.3','4.26.5']",NULL,https://pleiades.stoa.org/places/373786,NULL,https://wikidata.org/wiki/Q819047,NULL,NULL,NULL,NULL
26.9211,39.0916,"Atarneus in Aeolis","Asia Minor (Asia)",Aeolis,['polis'],"['4.35.10','7.2.11']",NULL,https://pleiades.stoa.org/places/550469,NULL,https://wikidata.org/wiki/Q194810,NULL,NULL,https://imperium.ahlfeldt.se/places/29508,NULL
21.05,38.6917,Akarnania,"Hellas (Europe)","Hellas (Europe)",['chora'],"['1.28.3','3.13.4','4.25.5','7.18.9']",NULL,https://pleiades.stoa.org/places/530767,NULL,https://wikidata.org/wiki/Q416070,NULL,Acarnania,NULL,NULL
21.695,37.027,"Palace of Nestor","Messenia Bk4","Pylos/Palace of Nestor (Messenia)",['oikema'],['4.3.7'],"Pylos/Palace of Nestor (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q2047396,NULL,NULL,NULL,NULL
21.9195,37.1779,"Clepsydra source feeding Arsinoe fountain","Messenia Bk4","Messene (Messenia)",['pege'],['4.31.6'],"Messene (Messenia)",NULL,NULL,NULL,https://resource.manto.unh.edu/10126125,NULL,NULL,NULL
22.4867,36.4018,"Tainaron cape sanctuary","Lakonia Bk3","Tainaron (promontory)","['hieron','settlement']","['2.33.2','3.25.9','4.24.5','7.25.3']",NULL,https://pleiades.stoa.org/places/570702,https://topostext.org/place/364225STai,https://wikidata.org/wiki/Q33119266,NULL,NULL,NULL,NULL
21.665725,36.930136,"Sphakteria (island)","Messenia Bk4","Messenia Bk4",['nesos'],"['1.13.5','1.15.4','3.5.5','4.26.1','4.26.2','4.36.6','6.22.6']",NULL,https://pleiades.stoa.org/places/570686,NULL,https://wikidata.org/wiki/Q1303524,NULL,NULL,NULL,NULL
22.6222206,38.5348857,"Heights of Parnassus mountain","Phokis Bk10","Parnassus (mountain)",['koryphe'],['4.34.10'],"Parnassus (mountain)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9195,37.1779,"Column to tie a bull on top of Aristomenes' cenotaph","Messenia Bk4","Messene (Messenia)",['kion'],['4.32.3'],"Messene (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.73,38.082,"Sanctuary of Gorgasus and Nicomachus in Pharae","Achaia Bk7","Pharae (Achaia)",['hieron'],['4.3.10'],"Pharae (Achaia)",NULL,NULL,https://wikidata.org/wiki/Q134036786,NULL,NULL,NULL,NULL
22.4397,37.1884,"Sellasia (Lakonia)","Lakonia Bk3","Lakonia Bk3",['polis'],"['2.7.4','2.9.2','3.10.7','4.29.9','7.7.4','8.49.5']",NULL,https://pleiades.stoa.org/places/570662,https://topostext.org/place/372224PSel,https://wikidata.org/wiki/Q59431661,NULL,NULL,NULL,NULL
21.705,36.817,"Methone/Mothone (Messenian)","Messenia Bk4","Messenia Bk4",['settlement'],"['4.24.4','4.27.8','4.3.10','4.35.1','4.35.2','4.35.7','4.35.8','4.36.1','8.1.1']",NULL,https://pleiades.stoa.org/places/570483,NULL,https://wikidata.org/wiki/Q60790706,NULL,NULL,NULL,NULL
21.1449975,37.9346907,Kyllene,"Eleia Bk5 Bk6","Eleia Bk5 Bk6",['epineion'],"['4.23.1','4.23.3','4.23.5','6.26.4','6.26.5','8.14.12','8.5.8','8.54.3']",NULL,https://pleiades.stoa.org/places/570390,NULL,https://wikidata.org/wiki/Q56650616,NULL,NULL,NULL,NULL
21.882,36.9664,"hollow plane tree, source of drinkable water at Plataniston fountain","Messenia Bk4","Platanistos spring outside Korone",['platanos'],['4.34.4'],"Platanistos spring outside Korone",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.73,38.082,"sanctuary of Machaon's sons in Pharae","Achaia Bk7","Pharae (Achaia)",['hieron'],['4.3.2'],"Pharae (Achaia)",NULL,NULL,https://wikidata.org/wiki/Q134036791,NULL,NULL,NULL,NULL
21.88255,37.26708,Dorion,"Messenia Bk4","Messenia Bk4",['polis'],['4.33.7'],NULL,https://pleiades.stoa.org/places/570202,NULL,https://wikidata.org/wiki/Q15733318,NULL,NULL,NULL,NULL
23.3278,40.1937,"Poteidaia/Kassandreia (Chalkidike)","Macedonia (Europe)","Chalcidike region (Chalkidike)",['polis'],"['4.5.4','5.23.3']",NULL,https://pleiades.stoa.org/places/491701,https://topostext.org/place/402233UPot,https://wikidata.org/wiki/Q999468,NULL,NULL,NULL,NULL
28.750000000000004,36.75,"Indus (river)","Asia (continent)","Asia (continent)",['potamos'],"['4.34.2','4.34.3']",NULL,https://pleiades.stoa.org/places/59851,NULL,https://wikidata.org/wiki/Q7348,NULL,NULL,NULL,NULL
21.73,38.082,"temple of Tyche in Pharae","Achaia Bk7","Pharae (Achaia)",['naos'],['4.30.3'],"Pharae (Achaia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9195,37.1779,"Arsinoe fountain in Messene","Messenia Bk4","Messene (Messenia)",['pege'],['4.31.6'],"Messene (Messenia)",NULL,NULL,NULL,https://resource.manto.unh.edu/10113667,NULL,NULL,NULL
22.538294,38.796511,"Women's Pots swimming baths at Thermopylae","Hellas (Europe)",Thermopylae,['loutron'],['4.35.9'],Thermopylae,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24.58816,38.15888,"Kaphereus (promontory)","Euboea (island)","Euboea (island)",['akra'],"['2.23.1','4.36.6']",NULL,https://pleiades.stoa.org/places/540852,NULL,https://wikidata.org/wiki/Q1982478,NULL,NULL,NULL,NULL
12.5,42.5,"Italia (Europe)",NULL,Europe,"['major region']","['1.11.7','1.12.1','1.12.2','1.13.2','1.23.5','1.29.14','1.36.6','10.10.7','10.13.10','10.17.10','10.17.11','2.23.5','2.27.4','3.10.5','3.12.6','3.19.12','3.22.11','3.3.1','4.23.6','4.26.5','5.25.3','5.25.6','6.19.9','6.3.12','6.6.4','6.6.8','6.7.4','7.4.7','8.15.9','8.3.5']",NULL,https://pleiades.stoa.org/places/1052,NULL,https://wikidata.org/wiki/Q913582,NULL,Italy,NULL,NULL
21.928788,36.836082,Kolonides,"Messenia Bk4","Messenia Bk4",['polisma'],"['4.34.12','4.34.8']",NULL,https://pleiades.stoa.org/places/570368,NULL,https://wikidata.org/wiki/Q48781603,NULL,NULL,NULL,NULL
21.91883671,37.17775949,"Messene theater","Messenia Bk4","Messene (Messenia)",['theatron'],['4.32.6'],NULL,NULL,https://topostext.org/place/372219BThe,https://wikidata.org/wiki/Q38184758,NULL,NULL,https://imperium.ahlfeldt.se/places/24211,NULL
21.88662,36.6969,"Theganoussa (island)","Messenia Bk4","Messenia Bk4",['nesos'],['4.34.12'],NULL,https://pleiades.stoa.org/places/570718,NULL,https://wikidata.org/wiki/Q2512852,NULL,NULL,NULL,NULL
44.6891385,41.836468,"Iberia (Caucasus)","Asia (continent)","Asia (continent)",['chora'],['4.36.3'],NULL,https://pleiades.stoa.org/places/863807,NULL,https://wikidata.org/wiki/Q19083,NULL,NULL,NULL,NULL
22.335,37.095,"Kaiadas Spelaion","Lakonia Bk3","Lakonia Bk3",['barathron'],"['4.18.4','4.18.5','4.18.7']",NULL,https://pleiades.stoa.org/places/570321,https://topostext.org/place/373223CKai,https://wikidata.org/wiki/Q38283240,NULL,NULL,NULL,NULL
20.25,39.75,Hades,"Hellas (Europe)",Thesprotia,"['mythical place']","['10.28.5','10.28.7','2.31.2','2.37.5','2.5.1','3.24.11','4.33.7','8.18.3','8.48.6','9.30.4','9.31.5','9.33.2','9.5.8']",Thesprotia,NULL,NULL,https://wikidata.org/wiki/Q1521549,NULL,Underworld,NULL,NULL
20.25,39.75,Thesprotia,"Hellas (Europe)","Epiros region",['chora'],"['1.17.4','1.17.5','1.18.4','1.6.8','4.34.3','4.35.3','5.14.2','5.22.3','5.23.2','6.14.9','9.30.6','9.36.3']",NULL,https://pleiades.stoa.org/places/531117,https://topostext.org/place/394204RThp,https://wikidata.org/wiki/Q2551754,NULL,NULL,NULL,NULL
21.691,37.385,"Neda river (Messenia)","Messenia Bk4","Messenia Bk4",['potamos'],"['4.20.1','4.20.2','4.20.3','4.20.5','4.20.6','4.33.1','4.36.7','5.6.3','8.38.3','8.41.2','8.41.3','8.41.4']",NULL,https://pleiades.stoa.org/places/570502,https://topostext.org/place/373218WNed,https://wikidata.org/wiki/Q1641987,NULL,NULL,NULL,NULL
21.92064,37.17554,"Asklepieion of Messene","Messenia Bk4","Messene (Messenia)",['hieron'],['4.31.10'],NULL,NULL,https://topostext.org/place/372219SAsk,https://wikidata.org/wiki/Q107162500,NULL,NULL,NULL,NULL
20.638399,38.44193,"Ithaca (island)","Hellas (Europe)","Ionian Sea (Greece/Italy)",['nesos'],"['3.20.10','4.1.3','8.14.6']",NULL,https://pleiades.stoa.org/places/530906,https://topostext.org/place/383204UIth,https://wikidata.org/wiki/Q187471,NULL,NULL,NULL,NULL
25.268194,37.397274,"Delos island","Aegean Sea (Hellas)","Cyclades region (Aegean)",['nesos'],"['1.18.5','1.19.6','1.29.1','1.31.2','2.27.1','2.33.2','3.23.3','3.23.4','4.33.2','4.36.6','4.4.1','5.19.10','5.7.8','8.33.2']",NULL,https://pleiades.stoa.org/places/599588,NULL,https://wikidata.org/wiki/Q173148,NULL,NULL,https://imperium.ahlfeldt.se/places/41356,NULL
21.73,38.082,"Spring in grove of Apollo Karneios near Pharai","Achaia Bk7","Pharae (Achaia)",['pege'],['4.31.1'],"Pharae (Achaia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.96886,39.366305,Iolkos,"Hellas (Europe)","Magnesia region (Magnesia)",['settlement'],"['2.3.10','2.3.11','2.3.9','4.2.5','4.3.6','4.36.1','8.11.2']",NULL,https://pleiades.stoa.org/places/540837,NULL,https://wikidata.org/wiki/Q662613,NULL,NULL,NULL,NULL
21.9195,37.1779,"Sanctuary of Sarapis and Isis near theater of Messene","Messenia Bk4","Messene (Messenia)",['hieron'],['4.32.6'],"Messene (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q134036873,NULL,NULL,NULL,NULL
21.02,38.45,"Echinades (islands)","Aitolia region",Akarnania,['nesos'],"['4.34.1','8.1.2','8.24.11','8.38.10']",NULL,https://pleiades.stoa.org/places/530852,NULL,https://wikidata.org/wiki/Q767387,NULL,NULL,NULL,NULL
22.0751,37.2642,"High hill of Ampheia","Messenia Bk4",Ampheia,['lophos'],['4.5.9'],Ampheia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46.5,34.5,Media,"Asia (continent)","Asia (continent)",['chora'],"['1.16.3','4.24.2']",NULL,https://pleiades.stoa.org/places/903080,NULL,https://wikidata.org/wiki/Q3853673,NULL,Madaya,NULL,NULL
21.927944,36.954171,"Tomb of Epimelides in Korone","Messenia Bk4",Korone,['mnema'],['4.34.6'],Korone,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9195,37.1779,"Sanctuary of Demeter in Messene","Messenia Bk4","Messene (Messenia)",['hieron'],['4.31.9'],"Messene (Messenia)",NULL,NULL,https://wikidata.org/wiki/Q134036882,NULL,NULL,NULL,NULL
22.0751,37.2642,Ampheia,"Messenia Bk4","Messenia Bk4",['polisma'],"['4.5.10','4.5.9','4.6.2','4.6.6','4.7.10','4.7.3','4.9.3']",NULL,https://pleiades.stoa.org/places/570071,https://topostext.org/place/373221UAmp,https://wikidata.org/wiki/Q19760768,NULL,NULL,NULL,NULL
22.002,37.2099,"wild pear tree in the plain, under which Theoclus forbade Aristomenes to pass because the Dioscuri sat on it.","Messenia Bk4","Stenykleros region (Messenia)",['dendron'],['4.16.5'],"Stenykleros region (Messenia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
44.42082,32.53617,"Babylon, Babylon","Asia (continent)","Asia (continent)",['settlement'],"['1.10.4','1.16.1','1.16.3','4.23.10','4.31.5','8.33.3']",NULL,https://pleiades.stoa.org/places/893951,NULL,https://wikidata.org/wiki/Q5684,NULL,NULL,NULL,NULL
22.5,37.5,"Hellas (Europe)",Europe,Europe,"['major region']","['1.1.1','1.12.1','1.27.9','1.29.5','1.3.5','1.4.1','1.4.2','1.41.8','1.5.5','10.14.6','10.17.3','10.19.12','10.19.5','10.19.7','10.19.8','10.20.9','10.23.12','10.23.14','10.23.8','10.24.3','10.25.1','10.34.5','10.5.3','10.9.2','2.1.8','2.29.7','2.29.8','2.33.5','2.4.5','3.11.3','3.12.7','3.17.8','3.20.6','3.3.3','3.4.7','3.4.8','3.7.11','3.9.4','3.9.8','4.2.3','4.28.4','4.31.1','5.10.1','5.14.2','5.15.2','5.17.9','5.20.10','5.23.7','5.24.2','5.25.12','5.4.6','5.4.7','5.4.9','5.5.2','5.7.7','6.11.3','6.18.5','7.10.1','7.10.2','7.10.3','7.10.4','7.10.5','7.10.7','7.11.1','7.11.2','7.14.1','7.15.1','7.15.3','7.16.10','7.16.9','7.17.1','7.17.2','7.17.3','7.2.2','7.20.6','7.24.2','7.26.11','7.3.1','7.5.13','7.6.3','7.6.9','7.7.6','7.8.1','7.8.2','7.8.7','7.9.5','8.14.5','8.20.1','8.3.5','8.32.1','8.37.2','8.42.7','8.43.4','8.45.5','8.46.3','8.50.3','8.50.4','8.51.1','8.51.4','8.52.1','8.52.2','8.52.3','8.52.4','8.52.5','8.52.6','9.1.2','9.17.6','9.23.3','9.28.1','9.29.8','9.38.2','9.38.4','9.6.2']",NULL,https://pleiades.stoa.org/places/1001896,NULL,https://wikidata.org/wiki/Q11772,NULL,NULL,NULL,NULL
21.374,37.89,"Elis polis","Eleia Bk5 Bk6","Eleia Bk5 Bk6",['polis'],"['1.29.13','1.41.6','2.15.1','3.11.7','3.12.8','3.8.4','4.28.4','4.28.5','5.1.10','5.1.11','5.1.4','5.1.9','5.14.1','5.15.11','5.15.12','5.16.1','5.16.5','5.16.6','5.16.8','5.2.5','5.21.10','5.25.7','5.3.1','5.3.3','5.3.5','5.3.6','5.4.1','5.4.3','5.4.4','5.4.8','5.5.1','5.5.2','5.5.3','5.6.5','5.7.1','5.8.2','5.8.3','5.8.6','5.9.2','6.17.6','6.22.5','6.22.8','6.23.1','6.23.6','6.23.8','6.25.2','6.25.6','6.26.6','7.1.1','7.10.2','7.17.5','7.21.14','7.4.7','7.6.1','8.1.2','8.15.5','8.25.10','8.26.3','8.26.4']",NULL,https://pleiades.stoa.org/places/570220,https://topostext.org/place/378214PEli,https://wikidata.org/wiki/Q217667,NULL,NULL,NULL,NULL
22.2,39.6,Eurytion,"Hellas (Europe)",Thessalia,"['chorion','polis']",['4.2.3'],Thessalia,https://pleiades.stoa.org/places/543810,NULL,https://wikidata.org/wiki/Q3594069,NULL,"Oichalia, Eurytium",NULL,NULL
22.500741,38.482335,"Great altar in Apollo sanctuary at Delphi","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi",['bomos'],"['10.14.7','4.17.4']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.8,37.2,"Oak-wood of Lycus in Messinia","Messenia Bk4","Messenia Bk4",['drymos'],['4.1.6'],"Messenia Bk4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
18.7,39.2,"Ionian Sea (Greece/Italy)","Hellas (Europe)","Internum Mare",['thalassa'],"['1.12.1','1.4.1','4.35.5','4.35.7','4.36.7','5.22.3','5.25.3','5.5.3','5.7.3','6.14.13','7.18.2']",NULL,https://pleiades.stoa.org/places/1046,https://topostext.org/place/408187WIon,https://wikidata.org/wiki/Q37495,NULL,NULL,NULL,NULL
