Lon,Lat,Name,Region,Part_of,Type,Passages,Location,Pleiades,ToposText,Wikidata,Manto,Altname,URL,Arachne
27.12558,37.66144,"Mycale (mountain)","Asia Minor (Asia)","Ionia (region)",['oros'],"['1.25.1','3.7.9','5.7.5','7.4.1','8.52.3']",NULL,https://pleiades.stoa.org/places/599805,NULL,https://wikidata.org/wiki/Q1330828,NULL,NULL,NULL,NULL
13.82184,37.96884,Himera,"Sicilia (island)","Sicilia (island)",['settlement'],"['2.22.7','3.19.13','5.23.4','6.4.11']",NULL,https://pleiades.stoa.org/places/462244,NULL,https://wikidata.org/wiki/Q1111219,NULL,NULL,NULL,NULL
23.882709800000004,38.0814366,"Pentelikon/Brilessos (mountain)","Attica Bk1","Attica Bk1",['oros'],"['1.19.6','1.32.1','1.32.2','5.6.6','9.11.6','9.25.3']",NULL,https://pleiades.stoa.org/places/580065,https://topostext.org/place/381239LPen,https://wikidata.org/wiki/Q1125206,NULL,NULL,NULL,NULL
10.327986,36.857569,"Carthage, Carthago","Libya (Africa)","Libya (Africa)",['settlement'],"['2.1.2','5.25.6','8.30.9','8.43.4']",NULL,https://pleiades.stoa.org/places/314921,NULL,https://wikidata.org/wiki/Q6343,NULL,NULL,NULL,NULL
19.638889,40.198056,"Thronion of Thesprotia","Hellas (Europe)","Ceraunii (mountain)",['polisma'],"['5.22.3','5.22.4']","Ceraunii (mountain)",https://pleiades.stoa.org/places/484015,NULL,https://wikidata.org/wiki/Q56755112,NULL,NULL,NULL,NULL
27.184167,39.1325,"Altar of Zeus at Pergamon","Asia Minor (Asia)",Pergamum,['bomos'],['5.13.8'],Pergamum,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.599,37.533,"Samikon/Samia (Triphylia)","Eleia Bk5 Bk6",Triphylia,['polis'],"['5.5.11','5.5.3','5.5.7','5.6.1','5.6.2','5.6.3','6.25.6']",NULL,https://pleiades.stoa.org/places/570653,https://topostext.org/place/375216USam,https://wikidata.org/wiki/Q3558588,NULL,NULL,NULL,NULL
23.419,39.964,Mende,"Macedonia (Europe)","Chalcidike region (Chalkidike)",['polis'],['5.10.8'],NULL,https://pleiades.stoa.org/places/501515,NULL,https://wikidata.org/wiki/Q3305786,NULL,NULL,NULL,NULL
22.5226845,41.0572437,"Axios (river)","Macedonia (Europe)","Macedonia (Europe)",['potamos'],['5.1.5'],NULL,https://pleiades.stoa.org/places/491534,NULL,https://wikidata.org/wiki/Q189596,NULL,NULL,NULL,NULL
21.374,37.89,"Orthia deme in Elis","Eleia Bk5 Bk6","Elis polis",['demos'],['5.16.6'],"Elis polis",https://pleiades.stoa.org/places/573420,NULL,NULL,NULL,NULL,NULL,NULL
26.8857,37.6718,"Ash altar of Samian Hera in Heraion at Samos","Aegean Sea (Hellas)","Heraion of Samos",['bomos'],['5.13.8'],"Heraion of Samos",NULL,NULL,NULL,NULL,NULL,NULL,NULL
29.97,31.2,"Kanobikon Stoma","Libya (Africa)","Egypt (region)",['strait'],['5.21.9'],NULL,https://pleiades.stoa.org/places/727137,NULL,NULL,NULL,NULL,NULL,NULL
22.315807,38.41224,Molykreion,"Aitolia region","Aitolia region",['settlement'],"['5.3.6','9.31.6']",NULL,https://pleiades.stoa.org/places/540948,NULL,https://wikidata.org/wiki/Q16608474,NULL,NULL,NULL,NULL
21.863791,37.613569,"Heraia (Arcadia)","Arcadia Bk8","Arcadia Bk8",['polis'],"['3.8.7','3.8.8','5.7.1','6.17.4','8.25.12','8.26.1','8.26.2','8.26.3','8.26.5','8.26.8','8.27.17','8.3.4']",NULL,https://pleiades.stoa.org/places/570287,NULL,https://wikidata.org/wiki/Q3562285,NULL,Heraea,NULL,NULL
29.8856,31.212999999999997,"Sea off Pharos","Libya (Africa)","Egypt (region)",['thalassa'],['5.7.4'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.918,37.582,"Melaineai (Arkadia)","Arcadia Bk8","road Heraia to Megalopolis",['settlement'],"['5.7.1','8.26.8','8.3.3']",NULL,https://pleiades.stoa.org/places/573363,https://topostext.org/place/376219UMel,https://wikidata.org/wiki/Q11936409,NULL,NULL,NULL,NULL
28.1112899,38.5178164,"Hermus (river)","Asia Minor (Asia)","Lydia (province)",['battlefield'],"['10.4.6','3.9.6','4.34.2','5.13.7','7.27.12']",NULL,https://pleiades.stoa.org/places/550575,NULL,https://wikidata.org/wiki/Q1351474,NULL,NULL,NULL,NULL
21.62932,37.63923,"Room within prytaneion at Olympia","Eleia Bk5 Bk6","Prytaneion (Olympia)",['oikema'],['5.15.9'],"Prytaneion (Olympia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.3136,37.6642,"Pheia (Eleia)","Eleia Bk5 Bk6","Eleia Bk5 Bk6",['settlement'],['5.18.6'],NULL,NULL,https://topostext.org/place/377213UPhe,https://wikidata.org/wiki/Q3563531,NULL,NULL,NULL,NULL
20.735953,39.023389,Nicopolis,"Hellas (Europe)","Epiros region",['polis'],"['10.38.4','10.8.4','10.8.5','5.23.3','7.18.8','7.18.9']",NULL,https://pleiades.stoa.org/places/531013,NULL,https://wikidata.org/wiki/Q943637,NULL,NULL,NULL,NULL
34.7425505,43.0786852,"Pontus Euxinus","Asia (continent)","Asia (continent)",['chora'],"['1.20.4','10.34.4','3.19.11','5.26.7','8.27.6']",NULL,https://pleiades.stoa.org/places/1224,NULL,https://wikidata.org/wiki/Q621672,NULL,NULL,NULL,NULL
27.256115000000005,37.384829,"Didyma Apollo sanctuary","Asia Minor (Asia)","Ionia (region)","['hieron','settlement']","['1.16.3','2.10.5','5.13.11','5.7.5','7.2.6','7.5.4','8.46.3','9.10.2']",NULL,https://pleiades.stoa.org/places/599593,NULL,https://wikidata.org/wiki/Q671358,NULL,Branchidai,NULL,NULL
15.292958,37.057294,"Arethusae spring in Ortygia, Syracuse","Sicilia (island)",Syracusae/Syrakousai,['pege'],"['5.7.2','5.7.3','7.24.3','8.54.3']",NULL,https://pleiades.stoa.org/places/462101,https://topostext.org/place/371153WAre,https://wikidata.org/wiki/Q3747483,NULL,NULL,NULL,NULL
22.50151,38.48254,"Sanctuary of Pythian Apollo at Delphi","Phokis Bk10","Delphi (polis)",['hieron'],"['1.11.1','1.20.7','1.22.8','1.26.3','1.3.4','1.37.6','1.4.4','1.41.1','1.43.3','1.43.7','1.43.8','1.9.3','10.1.1','10.1.10','10.1.4','10.10.2','10.11.1','10.11.2','10.12.5','10.13.1','10.13.10','10.13.6','10.13.8','10.14.5','10.15.5','10.15.6','10.16.5','10.16.7','10.16.8','10.17.2','10.18.1','10.18.2','10.18.5','10.18.7','10.19.3','10.19.5','10.2.2','10.2.3','10.22.12','10.23.1','10.23.11','10.23.2','10.23.3','10.24.1','10.24.5','10.3.3','10.3.4','10.32.1','10.33.3','10.34.1','10.34.2','10.35.8','10.36.3','10.36.6','10.5.5','10.5.7','10.6.5','10.6.6','10.7.1','10.7.3','10.8.1','10.8.2','10.8.3','10.8.6','10.9.1','10.9.12','10.9.2','10.9.4','10.9.6','2.22.8','2.24.1','2.26.7','2.29.7','2.33.2','3.1.6','3.10.3','3.10.4','3.11.8','3.13.8','3.17.1','3.17.9','3.19.12','3.3.6','3.4.3','3.4.4','3.8.10','3.8.2','3.8.9','4.12.1','4.12.7','4.12.8','4.15.6','4.16.6','4.17.4','4.20.1','4.24.1','4.32.3','4.32.5','4.34.9','4.5.4','4.9.3','5.13.5','5.18.8','5.21.5','5.21.7','5.27.1','5.27.10','5.27.9','5.3.1','5.4.3','5.4.6','5.7.3','6.1.8','6.11.5','6.11.7','6.12.8','6.13.8','6.14.5','6.15.1','6.15.3','6.15.6','6.16.4','6.17.2','6.19.1','6.2.2','6.3.11','6.3.4','6.3.8','6.4.11','6.4.2','6.4.5','6.4.6','6.7.10','6.8.1','6.8.6','6.9.7','7.17.13','7.17.6','7.19.4','7.19.6','7.19.7','7.2.1','7.24.4','7.3.1','8.10.9','8.11.10','8.15.1','8.23.1','8.24.10','8.24.14','8.24.8','8.27.9','8.36.8','8.37.1','8.39.4','8.48.2','8.5.4','8.53.3','8.7.6','8.9.3','9.12.1','9.14.2','9.25.1','9.26.3','9.33.1','9.33.4','9.36.2','9.37.4','9.37.5','9.38.5','9.40.1','9.41.2','9.5.10','9.7.5']",NULL,https://pleiades.stoa.org/places/540726,https://topostext.org/place/385225SDel,https://wikidata.org/wiki/Q125925203,NULL,Pytho,NULL,NULL
31.2313,30.091800000000003,"Nilus (river)","Libya (Africa)","Egypt (region)",['potamos'],"['1.33.4','1.33.6','1.42.3','1.6.6','1.7.2','10.32.18','2.5.3','4.34.2','4.34.3','5.14.3','5.21.9','5.7.4','6.26.9','8.24.12','8.9.7','9.40.6']",NULL,https://pleiades.stoa.org/places/727172,NULL,https://wikidata.org/wiki/Q3392,NULL,NULL,NULL,NULL
21.62845,37.63929,"Gymnasium (Olympia)","Eleia Bk5 Bk6",Olympia,['gymnasion'],"['5.15.8','5.21.17','6.21.2','6.6.3']",NULL,https://pleiades.stoa.org/places/728329643,https://topostext.org/place/376216BOGy,https://wikidata.org/wiki/Q25461278,NULL,NULL,NULL,NULL
21.8313,38.3997,Naupaktos,"Aitolia region","Aitolia region",['polis'],"['10.38.10','10.38.13','10.38.9','4.24.7','4.25.1','4.25.10','4.25.3','4.26.1','4.26.2','4.26.3','4.31.7','4.33.2','5.26.1','5.3.6','6.16.2','6.2.10','7.18.10','9.25.9','9.31.6','9.38.3']",NULL,https://pleiades.stoa.org/places/540960,https://topostext.org/place/384218UNau,https://wikidata.org/wiki/Q56398924,NULL,Naupactus,NULL,NULL
21.62975,37.63754,"Altar of the Nymphs at Olympia near sacred olive tree","Eleia Bk5 Bk6","Altis sacred grove (Olympia)",['bomos'],['5.15.3'],"Altis sacred grove (Olympia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.630126,37.637849,"Altar of Hephaestus at Olympia, also called of Zeus Areios","Eleia Bk5 Bk6",Olympia,['bomos'],['5.14.6'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23.7257,37.9717,"Athenian Acropolis (Athens)","Athenai Bk1","Athenai Bk1","['acropolis','hieron','teichos']","['1.18.2','1.21.3','1.21.4','1.22.1','1.22.4','1.22.8','1.23.7','1.24.1','1.24.3','1.25.1','1.25.7','1.25.8','1.26.3','1.26.6','1.27.10','1.27.3','1.27.8','1.28.3','1.30.1','1.5.4','4.36.6','5.11.10','5.21.1','6.8.6','7.25.3','7.27.2','8.10.4','8.23.5','9.35.3','9.35.7','9.4.1']",NULL,https://pleiades.stoa.org/places/638356144,https://topostext.org/place/380237SAkr,https://wikidata.org/wiki/Q131013,NULL,"Acropolis of Athens",NULL,NULL
27.256115000000005,37.384829,"Altar made by Heracles at Didyma","Asia Minor (Asia)","Didyma Apollo sanctuary",['bomos'],['5.13.11'],"Didyma Apollo sanctuary",NULL,NULL,NULL,https://resource.manto.unh.edu/10267116,NULL,NULL,NULL
21.63042,37.63794,"Altar of Olympian Zeus at Olympia inside the Temple","Eleia Bk5 Bk6","Zeus temple (Olympia)",['bomos'],['5.14.4'],"Zeus temple (Olympia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.6307,37.6385,"Great altar of Zeus at Olympia","Eleia Bk5 Bk6","Altis sacred grove (Olympia)",['bomos'],"['5.13.10','5.13.11','5.13.8','5.13.9','5.14.1','5.14.8']",NULL,NULL,NULL,https://wikidata.org/wiki/Q2872358,NULL,"Altar of Olympian Zeus in Altis, Olympia",NULL,NULL
21.630126,37.637849,"Altar of Artemis Agrotera at Olympia in front of Prytaneion","Eleia Bk5 Bk6",Olympia,['bomos'],['5.15.8'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.62975,37.63754,"Altis sacred grove (Olympia)","Eleia Bk5 Bk6",Olympia,['alsos'],"['5.10.1','5.11.10','5.13.1','5.15.1','5.15.2','5.15.3','5.15.4','5.15.7','5.15.8','5.20.10','5.20.4','5.20.5','5.20.9','5.21.1','5.21.17','5.22.1','5.24.4','5.24.8','5.25.1','5.25.5','5.27.10','5.27.11','5.27.3','5.27.4','6.11.9','6.14.6','6.14.9','6.16.8','6.17.1','6.19.1','6.2.3','6.2.8','6.20.7','6.7.3']",NULL,NULL,https://topostext.org/place/376216SAlt,https://wikidata.org/wiki/Q2400346,NULL,NULL,NULL,NULL
35.25,33.25,Phoenice,"Asia (continent)","Asia (continent)",['chora'],"['1.6.4','5.12.4','5.25.12','7.5.5','9.28.2']",NULL,https://pleiades.stoa.org/places/991410,NULL,https://wikidata.org/wiki/Q41642,NULL,Phoenicia,NULL,NULL
34,50,"Hyperborea (Asia)",NULL,"Scythia (Europe)","['major region','mythical place']","['1.18.5','1.31.2','1.4.4','10.5.7','10.5.9','3.13.2','5.7.7','5.7.8']",NULL,NULL,NULL,https://wikidata.org/wiki/Q243333,NULL,"land of the Hyperboreans",NULL,NULL
21.602752,37.609552,"Temple of Ephesian Artemis in Scillus","Eleia Bk5 Bk6",Skillous,['naos'],['5.6.5'],Skillous,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.6026,37.5197,"Cave of the Anigrides Nymphs (Eleia)","Eleia Bk5 Bk6","Eleia Bk5 Bk6",['spelaion'],['5.5.11'],NULL,https://pleiades.stoa.org/places/581386416,https://topostext.org/place/375216SAni,NULL,NULL,NULL,NULL,NULL
27.363816,37.9498235,"Sanctuary of Ephesian Artemis at Ephesus","Asia Minor (Asia)",Ephesos,['hieron'],"['10.26.6','10.38.6','4.31.8','5.19.2','6.3.15','6.3.16','7.2.7','7.5.4']",NULL,https://pleiades.stoa.org/places/873985034,https://topostext.org/place/379274SEph,https://wikidata.org/wiki/Q43018,https://resource.manto.unh.edu/10267644,NULL,NULL,NULL
19.92178,39.60733,"Corcyra (settlement)","Hellas (Europe)","Ionian Sea (Greece/Italy)",['polis'],"['1.11.6','10.9.3','2.3.9','2.5.2','5.22.4','6.25.1','6.9.9']",NULL,https://pleiades.stoa.org/places/530834,NULL,https://wikidata.org/wiki/Q3693378,NULL,Kerkyra,NULL,NULL
21.630126,37.637849,"Altar of Hestia at Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.14.4'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.1273,37.4124,"Megalopolis (Arkadia)","Arcadia Bk8","Arcadia Bk8",['polis'],"['2.7.4','4.29.7','4.33.3','5.7.1','6.12.8','7.12.3','7.16.4','7.16.6','7.6.8','7.7.4','7.9.4','8.12.2','8.26.5','8.26.8','8.27.1','8.27.11','8.27.13','8.27.14','8.27.15','8.27.5','8.27.8','8.28.7','8.30.1','8.30.2','8.30.3','8.30.7','8.33.1','8.34.1','8.35.1','8.35.3','8.35.5','8.38.3','8.44.1','8.44.4','8.49.2','8.49.4','8.49.7','8.50.4','8.51.8','8.52.4','9.14.4','9.7.1']",NULL,https://pleiades.stoa.org/places/570467,https://topostext.org/place/374221PMeg,https://wikidata.org/wiki/Q36024972,NULL,NULL,NULL,NULL
21.724777,37.439599,Lepreon,"Eleia Bk5 Bk6",Triphylia,['polis'],"['5.5.3','5.5.4','5.5.5','5.5.6','6.15.1','6.3.4','6.3.9']",NULL,https://pleiades.stoa.org/places/570423,NULL,https://wikidata.org/wiki/Q5860679,NULL,NULL,NULL,NULL
21.724777,37.439599,"Arene spring close to Lepreus, named after wife of Aphareus","Eleia Bk5 Bk6",Lepreon,['pege'],['5.5.6'],Lepreon,NULL,NULL,NULL,https://resource.manto.unh.edu/10215572,NULL,NULL,NULL
21.630126,37.637849,"Altar of Herakles Parastates in Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.14.7'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.602752,37.609552,"Precinct of Ephesian Artemis in Scillous","Eleia Bk5 Bk6",Skillous,['temenos'],['5.6.5'],Skillous,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.630126,37.637849,"Altar of the Mother of the Gods at Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.14.9'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.6308,37.6373,"Bouleuterion at Olympia","Eleia Bk5 Bk6",Olympia,['bouleuterion'],['5.23.1'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.0959,37.8914,Kleitor,"Arcadia Bk8","Arcadia Bk8",['polis'],"['10.9.9','5.7.1','6.8.5','6.9.2','8.17.6','8.19.4','8.21.3','8.21.4','8.25.2','8.4.5']",NULL,https://pleiades.stoa.org/places/570359,https://topostext.org/place/379221PKle,https://wikidata.org/wiki/Q2537130,NULL,Cleitor,NULL,NULL
21.630126,37.637849,"Gaion / Gaeum in Olympia","Eleia Bk5 Bk6",Olympia,['hieron'],['5.14.10'],Olympia,NULL,NULL,https://wikidata.org/wiki/Q134036761,NULL,NULL,NULL,NULL
22.091,38.227,"Selinous (river)","Achaia Bk7","Achaia Bk7",['potamos'],"['5.6.6','7.24.5']",NULL,https://pleiades.stoa.org/places/570661,NULL,https://wikidata.org/wiki/Q7448488,NULL,NULL,NULL,NULL
23.3484,37.5033,"Antheia of Troizenia","Troizenia Bk2","Troizen (Troizenia)",['polis'],"['1.22.2','1.25.4','1.27.7','1.8.2','10.5.6','2.1.4','2.30.5','2.30.6','2.30.8','2.30.9','2.31.4','2.31.9','2.32.2','2.32.6','2.32.8','2.33.1','2.34.1','2.34.12','2.34.4','2.34.6','5.23.2','8.1.1']","Troizen (Troizenia)",https://pleiades.stoa.org/places/570756,NULL,https://wikidata.org/wiki/Q60790607,NULL,NULL,NULL,NULL
21.62976,37.63887,"oak pillar in the opisthodomos of temple of Hera at Olympia","Eleia Bk5 Bk6","Temple of Hera at Olympia",['kion'],['5.16.1'],"Temple of Hera at Olympia",NULL,NULL,NULL,NULL,NULL,NULL,NULL
22.9,37.67,"Argolid Bk2",NULL,Peloponnesos,['chora'],"['10.10.4','10.15.1','10.18.5','2.1.1','2.15.4','2.15.5','2.16.2','2.18.4','2.18.7','2.20.1','2.24.7','2.25.5','2.26.1','2.28.2','2.29.5','2.35.4','2.36.4','2.38.4','2.38.7','2.7.1','3.2.2','3.23.6','3.4.1','3.5.8','3.5.9','3.7.3','3.7.4','4.11.8','4.29.2','4.34.10','4.34.12','4.35.2','5.10.9','5.23.2','6.20.7','7.25.5','7.26.12','8.1.1','8.1.2','8.22.1','8.22.3','8.27.1','8.3.3','8.33.3','8.4.6','8.54.7','8.6.4','8.6.6','8.7.2']",NULL,https://pleiades.stoa.org/places/570104,https://topostext.org/place/374229RArg,https://wikidata.org/wiki/Q12649101,NULL,"Argolis region",NULL,NULL
27.2774885,37.5292362,Miletus,"Asia Minor (Asia)","Ionia (region)",['polis'],"['1.35.6','10.33.2','2.5.3','5.1.5','7.2.11','7.2.4','7.2.5','7.24.5','7.5.10','7.5.4','8.24.11']",NULL,https://pleiades.stoa.org/places/599799,NULL,https://wikidata.org/wiki/Q169460,NULL,NULL,NULL,NULL
21.374,37.89,"Gate of Elis leading to Olympia","Eleia Bk5 Bk6","Elis polis",['pylai'],['5.4.4'],"Elis polis",NULL,NULL,NULL,NULL,NULL,NULL,NULL
30.750000000000004,29.249999999999996,"Arsinoites/Krokodeilopolites Nomos","Libya (Africa)","Egypt (region)",['chora'],['5.21.15'],NULL,https://pleiades.stoa.org/places/736893,NULL,https://wikidata.org/wiki/Q42890017,NULL,NULL,NULL,NULL
29.928794,40.714558,Astakos,"Asia Minor (Asia)","Bithynia (region)",['polis'],['5.12.7'],NULL,https://pleiades.stoa.org/places/511169,NULL,https://wikidata.org/wiki/Q4810504,NULL,NULL,NULL,NULL
21.63082,37.63881,"Metroon temple at Olympia","Eleia Bk5 Bk6","Altis sacred grove (Olympia)",['naos'],['5.20.9'],NULL,https://pleiades.stoa.org/places/98504070,https://topostext.org/place/376216SOMe,https://wikidata.org/wiki/Q1925760,NULL,NULL,NULL,NULL
24.40173,37.41179,"Kythnos, Kythnos (island)","Aegean Sea (Hellas)","Cyclades region (Aegean)",['nesos'],['5.23.2'],NULL,https://pleiades.stoa.org/places/570403,NULL,https://wikidata.org/wiki/Q739779,NULL,Cythnus,https://imperium.ahlfeldt.se/places/43620,NULL
21.62868,37.63775,"Phidias workshop (Olympia)","Eleia Bk5 Bk6",Olympia,['oikema'],['5.15.1'],NULL,NULL,https://topostext.org/place/376216BOPh,https://wikidata.org/wiki/Q23889060,NULL,NULL,NULL,NULL
27.498105,38.578834,"Pelopis Thronus","Asia Minor (Asia)","Magnesia ad Sipylum",['petra'],['5.13.7'],NULL,https://pleiades.stoa.org/places/550810,NULL,NULL,NULL,NULL,NULL,NULL
14.25,41.25,Campania,"Italia (Europe)","Italia (Europe)",['chora'],['5.12.3'],NULL,https://pleiades.stoa.org/places/432742,NULL,https://wikidata.org/wiki/Q129349983,NULL,NULL,NULL,NULL
21.62932,37.63923,"Hearth of the Prytaneion at Olympia","Eleia Bk5 Bk6","Prytaneion (Olympia)",['hestia'],['5.15.12'],"Prytaneion (Olympia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
35.788,36.769,Aegeai,"Asia Minor (Asia)",Cilicia,['settlement'],['5.21.11'],NULL,https://pleiades.stoa.org/places/658368,NULL,https://wikidata.org/wiki/Q60791230,NULL,Aigaia,NULL,NULL
31.60368158,41.09165143,Mariandynoi,"Pontus Euxinus","Pontus Euxinus",['chora'],['5.26.7'],NULL,https://pleiades.stoa.org/places/845013,NULL,https://wikidata.org/wiki/Q6762088,NULL,NULL,NULL,NULL
21.724777,37.439599,"Tomb of Lycurgus, son of Aleus, in Lepreon","Eleia Bk5 Bk6",Lepreon,['mnema'],['5.5.5'],Lepreon,NULL,NULL,NULL,https://resource.manto.unh.edu/11308577,NULL,NULL,NULL
29.885661,31.213931,Pharos,"Libya (Africa)","Egypt (region)",['polis'],"['5.7.4','6.23.6']",NULL,https://pleiades.stoa.org/places/727197,NULL,https://wikidata.org/wiki/Q43244,NULL,NULL,NULL,NULL
21.6336,37.637,"Embolon within hippodrome at Olympia","Eleia Bk5 Bk6","Hippodrome (Olympia)",['stele'],['5.15.6'],"Hippodrome (Olympia)",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.630126,37.637849,"Altar of Apollo Thermios at Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.15.7'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.630126,37.637849,"Votive column supporting a Nike offered by the Athenians at Olympia.","Eleia Bk5 Bk6",Olympia,['kion'],['5.26.1'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14.90091,37.567342,"Hybla Gereatis","Sicilia (island)","Sicilia (island)",['polis'],['5.23.6'],NULL,https://pleiades.stoa.org/places/462251,NULL,https://wikidata.org/wiki/Q3787772,NULL,NULL,NULL,NULL
25.543589999999995,29.205140000000004,"altars in temple of Ammon in Libya dedicated by Elians","Libya (Africa)","Ammon oracle in Egypt",['bomos'],['5.15.11'],"Ammon oracle in Egypt",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20.84143,38.92237,Anactorium,"Aitolia region",Akarnania,['polis'],['5.23.3'],NULL,https://pleiades.stoa.org/places/530798,NULL,https://wikidata.org/wiki/Q12873561,NULL,NULL,NULL,NULL
27.366012129999998,38.25857286,"Ionia (region)","Asia (continent)","Asia Minor (Asia)",['chora'],"['1.1.5','1.29.5','10.24.1','10.32.4','10.33.2','10.8.6','2.31.6','3.2.1','3.9.6','5.21.13','5.27.12','5.7.5','6.24.2','6.3.15','7.3.7','7.3.8','7.5.10','7.5.12','7.5.13','7.5.4','8.43.4','8.45.5','9.19.8','9.21.6','9.27.1','9.27.8','9.33.2','9.37.8']",NULL,https://pleiades.stoa.org/places/550597,NULL,https://wikidata.org/wiki/Q620874,NULL,NULL,NULL,NULL
27.784,38.7827,Hierokaisareia,"Asia Minor (Asia)","Lydia (province)","['hieron','polis']",['5.27.5'],NULL,https://pleiades.stoa.org/places/550578,NULL,https://wikidata.org/wiki/Q668809,NULL,"Hiera Kome, Hierocaesaria",NULL,NULL
19.470413,40.720583,Apollonia,Europe,"Illyria (Europe)",['polis'],"['5.22.3','5.22.4','6.14.13']",NULL,https://pleiades.stoa.org/places/481728,NULL,https://wikidata.org/wiki/Q505703,NULL,NULL,NULL,NULL
21.630126,37.637849,"Altar of All the Gods at Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.14.8'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.9,38.2,"Achaia Bk7",NULL,Peloponnesos,['chora'],"['2.18.8','2.5.6','3.2.1','5.1.1','5.24.4','5.9.1','6.26.10','7.1.1','7.1.3','7.1.4','7.27.12','7.7.2','8.1.2','8.15.8','8.27.14']",NULL,https://pleiades.stoa.org/places/570028,https://topostext.org/place/382219RAch,https://wikidata.org/wiki/Q2790451,NULL,Achaea,NULL,NULL
22.2693,37.4845,"Mainalos Mt. (Arkadia)","Arcadia Bk8","Arcadia Bk8",['oros'],"['3.11.7','5.27.1','6.6.1','6.6.3','6.8.5','8.27.2','8.3.4','8.36.5','8.36.8','8.9.3']",NULL,https://pleiades.stoa.org/places/570449,https://topostext.org/place/377223LMai,https://wikidata.org/wiki/Q112302501,NULL,Mainaleon,NULL,NULL
21.630126,37.637849,"Altis wall","Eleia Bk5 Bk6","Altis sacred grove (Olympia)",['peribolos'],['5.24.8'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21.374,37.89,Menios,"Eleia Bk5 Bk6","Elis polis",['potamos'],"['5.1.10','6.26.1']","Elis polis",https://pleiades.stoa.org/places/573369,NULL,https://wikidata.org/wiki/Q107477417,NULL,NULL,NULL,NULL
29.923486000000004,40.76445,Nicomedia,"Asia Minor (Asia)","Bithynia (region)",['polis'],"['3.3.8','5.12.7']",NULL,https://pleiades.stoa.org/places/511337,NULL,https://wikidata.org/wiki/Q209349,NULL,NULL,NULL,NULL
21.724777,37.439599,"Tomb of Caucon, Lepreon","Eleia Bk5 Bk6",Lepreon,['mnema'],['5.5.5'],Lepreon,NULL,NULL,NULL,https://resource.manto.unh.edu/11308363,NULL,NULL,NULL
12.05473186,41.66419815,"Tyrrhenum/Inferum Mare","Internum Mare","Internum Mare",['thalassa'],['5.25.3'],NULL,https://pleiades.stoa.org/places/1356,NULL,https://wikidata.org/wiki/Q38882,NULL,NULL,NULL,NULL
26.212999999999997,39.994,"Scamander (river)","Asia Minor (Asia)",Troas,['potamos'],['5.25.6'],NULL,https://pleiades.stoa.org/places/550871,NULL,https://wikidata.org/wiki/Q2488636,NULL,NULL,NULL,NULL
28.096669999999996,37.342419,Chrysaoris,"Asia Minor (Asia)",Stratonicaea/Hadrianopolis,['chora'],['5.21.10'],NULL,https://pleiades.stoa.org/places/599574,NULL,https://wikidata.org/wiki/Q64161892,NULL,NULL,https://imperium.ahlfeldt.se/places/28946,NULL
21.5,38.6,"Aitolia region","Hellas (Europe)","Hellas (Europe)",['chora'],"['1.26.3','1.42.6','10.18.1','10.22.2','10.22.3','10.22.5','2.13.8','2.25.2','2.37.3','2.8.4','3.10.2','4.24.7','4.31.7','5.1.3','5.3.7','7.18.6','7.18.8','7.18.9','7.9.6','8.24.11','8.38.10']",NULL,https://pleiades.stoa.org/places/540591,https://topostext.org/place/386215RAit,https://wikidata.org/wiki/Q26857,NULL,Aetolia,NULL,NULL
24.35666,37.6217,"Keos (island)","Aegean Sea (Hellas)","Cyclades region (Aegean)",['nesos'],['5.23.2'],NULL,https://pleiades.stoa.org/places/570348,NULL,https://wikidata.org/wiki/Q214109,NULL,NULL,NULL,NULL
21.630126,37.637849,"Altar of Hermes, Olympia","Eleia Bk5 Bk6",Olympia,['bomos'],['5.15.5'],Olympia,NULL,NULL,NULL,NULL,NULL,NULL,NULL
